symbol,strategy,date,entry_time,exit_time,entry,exit,shares,stop,target,pnl,r_multiple,exit_reason,signal_reason
JPM,vwap_revert,2025-09-23,11:55:00,12:00:00,314.18,313.5833,63,313.5933,314.9701,-37.59,-1.017,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-09-24,11:50:00,11:55:00,313.78,313.02,63,313.03,315.4018,-47.88,-1.013,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-09-25,13:25:00,13:55:00,312.97,312.5363,63,312.5463,313.9123,-27.32,-1.024,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-09-26,10:35:00,11:20:00,313.88,315.6798,63,313.0547,315.6898,113.39,2.181,target,vwap_stretch_1.5sig
JPM,vwap_revert,2025-09-29,10:55:00,11:05:00,314.43,313.845,63,313.855,315.7288,-36.86,-1.017,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-09-30,10:35:00,10:50:00,312.83,311.6965,63,311.7065,315.1852,-71.41,-1.009,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-01,13:45:00,13:45:00,311.29,311.153,64,311.163,311.5588,-8.77,-1.079,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-02,10:35:00,10:40:00,307.96,308.68,64,307.5917,308.69,46.08,1.955,target,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-03,11:20:00,12:10:00,309.15,310.2824,64,308.5482,310.2924,72.47,1.882,target,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-06,12:55:00,13:00:00,308.315,308.8764,64,308.0336,308.8864,35.93,1.995,target,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-07,10:35:00,10:40:00,307.61,306.938,65,306.948,308.7272,-43.68,-1.015,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-08,14:35:00,14:40:00,305.85,305.5842,65,305.5942,306.4071,-17.28,-1.039,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-09,10:35:00,15:10:00,304.15,305.5683,65,303.1854,305.5783,92.19,1.47,target,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-10,11:00:00,11:00:00,306.92,305.9277,65,305.9377,308.9059,-64.5,-1.01,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-13,11:00:00,11:05:00,307.37,306.9976,65,307.0076,307.9886,-24.21,-1.028,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-15,11:40:00,11:50:00,308.52,307.9117,64,307.9217,309.9733,-38.93,-1.017,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-16,12:35:00,14:00:00,303.24,301.9816,65,301.9916,305.8066,-81.8,-1.008,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-17,11:15:00,11:20:00,295.07,294.2312,67,294.2412,296.6817,-56.2,-1.012,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-21,10:35:00,12:00:00,301.35,300.5504,66,300.5604,302.9022,-52.78,-1.013,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-22,10:35:00,10:45:00,294.675,293.6937,67,293.7037,296.3153,-65.75,-1.01,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-23,11:15:00,11:15:00,294.83,294.4425,67,294.4525,295.1484,-25.97,-1.026,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-27,10:40:00,10:45:00,301.78,302.1996,66,301.4671,302.2096,27.7,1.341,target,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-28,11:05:00,11:15:00,305.695,305.2071,65,305.2171,306.5653,-31.71,-1.021,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-29,10:35:00,10:45:00,304.19,305.2315,65,303.493,305.2415,67.7,1.494,target,vwap_stretch_1.5sig
JPM,vwap_revert,2025-10-31,11:45:00,14:10:00,309.7518,311.0799,64,308.8321,311.0899,85.0,1.444,target,vwap_stretch_1.5sig
JPM,vwap_revert,2025-11-03,10:35:00,10:55:00,306.89,309.0318,65,305.7763,309.0418,139.22,1.923,target,vwap_stretch_1.5sig
JPM,vwap_revert,2025-11-04,13:05:00,13:20:00,309.16,308.9232,64,308.9332,309.5488,-15.16,-1.044,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-11-06,11:15:00,11:25:00,310.95,312.1412,64,310.4331,312.1512,76.24,2.304,target,vwap_stretch_1.5sig
JPM,vwap_revert,2025-11-07,11:10:00,11:10:00,310.66,309.7486,64,309.7586,312.1371,-58.33,-1.011,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-11-10,10:35:00,11:05:00,315.525,314.5142,63,314.5242,316.8622,-63.68,-1.01,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-11-11,10:35:00,10:50:00,316.045,316.655,63,315.7061,316.665,38.43,1.8,target,vwap_stretch_1.5sig
JPM,vwap_revert,2025-11-12,13:25:00,14:40:00,320.185,319.6269,62,319.6369,320.9867,-34.6,-1.018,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-11-13,10:35:00,10:35:00,316.54,316.0089,63,316.0189,317.6068,-33.46,-1.019,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-11-14,13:05:00,13:20:00,304.37,303.8961,65,303.9061,305.1996,-30.8,-1.022,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-11-17,11:10:00,11:15:00,302.77,302.0866,66,302.0966,304.1429,-45.1,-1.015,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-11-18,11:05:00,11:20:00,298.1,298.7023,67,297.6869,298.7123,40.35,1.458,target,vwap_stretch_1.5sig
JPM,vwap_revert,2025-11-19,11:25:00,11:35:00,302.07,301.784,66,301.794,302.6991,-18.87,-1.036,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-11-20,11:20:00,11:20:00,307.175,306.3925,65,306.4025,308.3716,-50.86,-1.013,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-11-21,10:35:00,10:35:00,294.58,293.9126,67,293.9226,297.1391,-44.72,-1.015,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-12-01,10:35:00,15:20:00,309.77,308.6,64,308.6236,312.175,-74.88,-1.021,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-12-02,13:00:00,13:30:00,307.89,307.4931,64,307.5031,308.8948,-25.4,-1.026,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-12-04,15:00:00,15:00:00,315.83,315.4914,63,315.5014,316.4005,-21.33,-1.03,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-12-05,11:05:00,11:10:00,316.07,315.4702,63,315.4802,316.9453,-37.79,-1.017,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-12-08,11:05:00,11:05:00,314.335,315.0362,63,313.9547,315.0462,44.18,1.844,target,vwap_stretch_1.5sig
JPM,vwap_revert,2025-12-09,12:35:00,12:35:00,312.185,310.5747,64,310.5847,316.5683,-103.06,-1.006,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-12-12,11:00:00,11:00:00,317.665,317.0247,62,317.0347,318.7542,-39.7,-1.016,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-12-15,11:50:00,11:50:00,319.94,320.5159,62,319.5466,320.5259,35.71,1.464,target,vwap_stretch_1.5sig
JPM,vwap_revert,2025-12-16,10:40:00,11:25:00,316.405,315.447,63,315.457,317.853,-60.36,-1.011,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-12-17,10:50:00,10:50:00,316.98,316.7208,63,316.7308,317.5378,-16.33,-1.04,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-12-18,12:10:00,12:10:00,314.64,314.1053,63,314.1153,316.0676,-33.69,-1.019,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-12-26,10:35:00,10:35:00,328.545,328.2459,60,328.2559,329.2269,-17.95,-1.035,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-12-29,10:35:00,11:05:00,325.37,324.9999,61,325.0099,326.1898,-22.58,-1.028,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2025-12-30,10:35:00,11:20:00,322.82,323.3977,61,322.4355,323.4077,35.24,1.502,target,vwap_stretch_1.5sig
JPM,vwap_revert,2025-12-31,10:50:00,11:00:00,323.1316,322.8784,61,322.8884,323.5967,-15.44,-1.041,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-01-06,10:35:00,11:00:00,331.52,332.8151,60,330.8431,332.8251,77.7,1.913,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-01-07,10:35:00,10:40:00,326.04,325.2677,61,325.2777,327.6872,-47.11,-1.013,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-01-09,13:10:00,14:30:00,330.015,329.6322,60,329.6422,330.6463,-22.97,-1.027,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-01-12,11:00:00,11:20:00,322.9,322.3887,61,322.3987,323.6011,-31.19,-1.02,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-01-13,10:35:00,11:00:00,316.01,315.1908,63,315.2008,318.2831,-51.61,-1.012,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-01-14,10:35:00,10:50:00,307.33,309.1258,65,306.5522,309.1358,116.73,2.309,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-01-15,11:20:00,11:20:00,310.34,309.8082,64,309.8182,311.214,-34.03,-1.019,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-01-20,12:50:00,13:15:00,307.605,307.1244,65,307.1344,308.3503,-31.24,-1.021,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-01-21,10:40:00,11:00:00,303.47,303.081,65,303.091,304.2701,-25.28,-1.026,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-01-22,10:40:00,10:40:00,305.305,304.9571,65,304.9671,305.9045,-22.61,-1.03,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-01-23,10:35:00,10:50:00,298.395,297.8863,67,297.8963,299.8477,-34.09,-1.02,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-01-27,10:35:00,10:40:00,298.7201,298.1857,66,298.1957,299.8586,-35.27,-1.019,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-01-29,10:55:00,11:05:00,302.9,302.3483,66,302.3583,304.2641,-36.41,-1.018,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-01-30,10:55:00,10:55:00,305.69,305.2169,65,305.2269,306.6784,-30.75,-1.022,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-02-03,12:10:00,12:35:00,312.93,312.1676,63,312.1776,314.2,-48.03,-1.013,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-02-04,13:45:00,13:50:00,316.8,316.4592,63,316.4692,317.3304,-21.47,-1.03,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-02-05,10:35:00,14:05:00,306.0,310.0048,65,303.7943,310.0148,260.31,1.816,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-02-09,12:05:00,12:05:00,323.745,323.3852,61,323.3952,324.5135,-21.95,-1.029,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-02-10,10:55:00,10:55:00,324.51,324.201,61,324.211,325.1481,-18.85,-1.033,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-02-11,10:35:00,10:45:00,316.59,315.4482,63,315.4582,320.8605,-71.93,-1.009,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-02-12,10:35:00,10:55:00,308.095,307.0235,64,307.0335,310.99,-68.57,-1.009,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-02-17,12:45:00,13:20:00,304.76,306.2731,65,303.9546,306.2831,98.35,1.879,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-02-18,11:45:00,11:45:00,310.38,310.137,64,310.147,310.7875,-15.55,-1.043,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-02-19,12:05:00,12:10:00,306.77,306.5116,65,306.5216,307.3241,-16.8,-1.04,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-02-23,10:35:00,10:45:00,299.63,298.1247,66,298.1347,303.6439,-99.35,-1.007,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-02-26,10:35:00,10:55:00,305.45,306.9246,65,304.679,306.9346,95.85,1.913,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-02-27,12:00:00,12:20:00,296.35,295.5794,67,295.5894,298.0216,-51.63,-1.013,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-03-04,13:25:00,13:25:00,297.8,298.1099,67,297.5655,298.1199,20.76,1.321,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-03-05,10:35:00,14:15:00,294.9525,293.6359,67,293.6459,297.6945,-88.21,-1.008,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-03-09,10:40:00,11:00:00,281.77,282.9458,70,281.1168,282.9558,82.31,1.8,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-03-11,10:35:00,10:40:00,286.38,287.8003,69,285.6857,287.8103,98.0,2.046,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-03-12,10:35:00,10:45:00,279.48,281.2867,71,278.7763,281.2967,128.28,2.568,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-03-13,11:25:00,11:25:00,285.1,284.6852,70,284.6952,285.9826,-29.03,-1.025,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-03-16,10:45:00,11:30:00,285.56,287.357,70,284.4085,287.367,125.79,1.56,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-03-17,10:35:00,11:05:00,288.395,287.453,69,287.463,289.842,-65.0,-1.011,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-03-19,10:55:00,11:05:00,285.515,286.4462,70,284.9227,286.4562,65.18,1.572,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-03-20,10:55:00,11:00:00,286.35,287.5733,69,285.7962,287.5833,84.41,2.209,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-03-23,11:45:00,12:15:00,291.335,290.4661,68,290.4761,292.6745,-59.08,-1.012,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-03-25,10:40:00,11:05:00,295.205,294.8023,67,294.8123,295.9597,-26.98,-1.025,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-03-26,10:55:00,12:15:00,292.53,291.9157,68,291.9257,293.9039,-41.77,-1.017,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-03-27,10:35:00,10:45:00,285.93,285.3422,69,285.3522,286.84,-40.56,-1.017,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-03-30,10:45:00,10:45:00,284.05,283.7719,70,283.7819,285.2194,-19.46,-1.037,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-04-01,10:35:00,10:35:00,294.155,293.1448,67,293.1548,296.75,-67.68,-1.01,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-04-08,10:40:00,11:15:00,306.27,305.5141,65,305.5241,308.4752,-49.13,-1.013,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-04-10,12:45:00,12:45:00,308.495,308.8646,64,308.282,308.8746,23.66,1.735,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-04-14,12:15:00,12:15:00,311.5,311.1569,64,311.1669,312.1657,-21.96,-1.03,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-04-15,10:40:00,10:45:00,307.59,306.7901,65,306.8001,308.8702,-51.99,-1.013,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-04-16,11:30:00,11:30:00,307.441,306.9555,65,306.9655,308.4563,-31.56,-1.021,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-04-17,13:40:00,15:50:00,311.55,311.03,64,310.5846,312.9117,-33.28,-0.539,eod_flat,vwap_stretch_1.5sig
JPM,vwap_revert,2026-04-21,10:45:00,10:55:00,317.1101,316.568,63,316.578,318.2407,-34.15,-1.019,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-04-22,10:35:00,12:25:00,312.91,312.2088,63,312.2188,313.9344,-44.18,-1.014,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-04-23,13:05:00,13:05:00,312.18,311.6185,64,311.6285,313.6777,-35.93,-1.018,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-04-24,10:50:00,11:40:00,309.185,309.813,64,308.7934,309.823,40.19,1.604,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-04-28,10:35:00,10:55:00,312.415,313.4063,64,311.9095,313.4163,63.44,1.961,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-04-29,11:25:00,11:30:00,309.1399,308.6854,64,308.6954,309.6926,-29.09,-1.022,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-05-01,11:50:00,11:50:00,314.1629,313.9975,63,314.0075,314.4458,-10.42,-1.064,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-05-04,10:45:00,11:20:00,308.205,307.7731,64,307.7831,309.3272,-27.64,-1.024,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-05-06,13:40:00,14:00:00,314.26,314.8642,63,313.8521,314.8742,38.07,1.481,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-05-07,10:35:00,10:45:00,310.01,309.1944,64,309.2044,311.6634,-52.2,-1.012,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-05-08,10:35:00,10:55:00,304.23,303.4453,65,303.4553,306.8141,-51.01,-1.013,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-05-11,11:10:00,11:45:00,300.09,299.3899,66,299.3999,301.4139,-46.21,-1.014,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-05-13,10:50:00,11:10:00,301.21,300.9247,66,300.9347,301.7647,-18.83,-1.036,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-05-14,10:40:00,10:55:00,301.52,302.59,66,300.9998,302.6,70.62,2.057,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-05-15,10:35:00,10:40:00,298.495,298.0773,67,298.0873,299.3052,-27.98,-1.025,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-05-18,12:10:00,12:15:00,299.32,299.8455,66,299.0466,299.8555,34.69,1.922,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-05-19,10:55:00,11:15:00,298.87,298.4352,66,298.4452,299.8425,-28.7,-1.024,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-05-21,11:25:00,11:35:00,301.47,301.0092,66,301.0192,302.2942,-30.41,-1.022,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-05-26,10:35:00,10:35:00,307.935,308.6935,64,307.5115,308.7035,48.54,1.791,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-05-27,12:10:00,12:45:00,297.74,297.0682,67,297.0782,298.8557,-45.01,-1.015,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-05-28,10:35:00,12:20:00,297.525,296.8056,67,296.8156,299.2769,-48.2,-1.014,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-06-01,10:35:00,15:50:00,296.01,296.865,67,295.1797,297.5953,57.29,1.03,eod_flat,vwap_stretch_1.5sig
JPM,vwap_revert,2026-06-03,10:45:00,12:05:00,297.61,298.7531,67,296.9271,298.7631,76.59,1.674,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-06-05,12:10:00,13:20:00,310.41,312.2868,64,309.5015,312.2968,120.11,2.066,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-06-08,10:35:00,10:55:00,311.91,313.1885,64,311.3092,313.1985,81.82,2.128,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-06-09,10:40:00,10:40:00,313.85,313.2296,63,313.2396,315.0163,-39.08,-1.016,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-06-10,10:55:00,13:00:00,310.9,312.7651,64,309.7875,312.7751,119.36,1.676,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-06-11,11:05:00,11:15:00,309.74,309.1504,64,309.1604,310.9635,-37.74,-1.017,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-06-15,10:35:00,14:00:00,321.095,320.5372,62,320.5472,322.9338,-34.59,-1.018,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-06-17,14:05:00,14:05:00,335.59,335.189,59,335.199,336.0786,-23.66,-1.026,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-06-18,10:35:00,11:05:00,332.27,331.1175,60,331.1275,335.7816,-69.15,-1.009,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-06-25,12:05:00,12:30:00,338.62,337.8845,59,337.8945,340.0349,-43.4,-1.014,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-06-26,10:55:00,11:00:00,331.5099,332.3184,60,330.7326,332.3284,48.51,1.04,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-06-30,11:40:00,12:10:00,327.31,328.9359,61,326.6061,328.9459,99.18,2.31,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-07-02,10:35:00,10:45:00,333.085,332.4043,60,332.4143,334.0703,-40.84,-1.015,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-07-06,10:35:00,14:00:00,335.27,337.1041,59,334.5846,337.1141,108.21,2.676,target,vwap_stretch_1.5sig
JPM,vwap_revert,2026-07-07,10:35:00,10:35:00,340.09,339.75,58,339.76,340.461,-19.72,-1.03,stop,vwap_stretch_1.5sig
JPM,vwap_revert,2026-07-08,10:40:00,15:20:00,332.24,331.4688,60,331.4788,334.4902,-46.27,-1.013,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-07-01,10:35:00,10:40:00,436.88,435.6836,45,435.6936,439.5281,-53.84,-1.008,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-07-03,11:50:00,11:50:00,446.8311,446.6471,44,446.6571,447.4486,-8.1,-1.057,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-07-08,10:45:00,10:50:00,447.49,447.0018,44,447.0118,448.625,-21.48,-1.021,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-07-09,10:35:00,11:30:00,443.806,444.8478,45,443.0506,444.8578,46.88,1.379,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-07-10,10:40:00,10:55:00,432.745,431.9028,46,431.9128,434.3235,-38.74,-1.012,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-07-16,10:45:00,11:15:00,444.31,443.8347,45,443.8447,445.087,-21.39,-1.021,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-07-18,11:45:00,12:20:00,450.99,450.2596,44,450.2696,452.8634,-32.14,-1.014,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-07-19,10:45:00,10:50:00,447.945,448.7635,44,447.0119,448.7735,36.01,0.877,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-07-22,11:30:00,12:30:00,444.65,443.6889,44,443.6989,446.1787,-42.29,-1.011,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-07-23,10:40:00,10:40:00,445.13,444.84,44,444.85,446.0597,-12.76,-1.036,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-07-24,10:35:00,13:10:00,429.92,431.31,46,429.2645,431.2819,63.94,2.121,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-07-25,10:35:00,10:45:00,432.28,431.6064,46,431.6164,433.7786,-30.98,-1.015,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-07-30,11:55:00,12:35:00,444.23,445.3202,45,443.3535,445.3302,49.06,1.244,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-07-31,10:35:00,10:35:00,461.44,460.5932,43,460.6032,465.7122,-36.41,-1.012,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-08-01,10:50:00,11:00:00,463.44,462.6397,43,462.6497,464.7057,-34.41,-1.013,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-08-02,11:10:00,11:10:00,461.79,460.894,43,460.904,463.8867,-38.53,-1.011,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-08-05,10:35:00,10:45:00,449.085,447.5679,44,447.5779,453.3988,-66.75,-1.007,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-08-07,12:50:00,12:50:00,453.8,453.3581,44,453.3681,454.7654,-19.44,-1.023,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-08-08,11:10:00,11:20:00,452.73,454.1028,44,451.7999,454.1128,60.4,1.476,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-08-12,14:45:00,14:50:00,456.165,456.3333,43,455.8202,456.3433,7.24,0.488,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-08-13,10:35:00,11:25:00,455.3749,457.5751,43,453.8768,457.5851,94.61,1.469,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-08-15,12:45:00,12:55:00,465.66,466.0026,42,465.0554,466.0126,14.39,0.567,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-08-16,10:35:00,11:15:00,466.495,467.5814,42,465.9823,467.5914,45.63,2.119,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-08-19,10:35:00,11:00:00,468.01,468.715,42,467.5544,468.725,29.61,1.547,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-08-20,14:00:00,14:15:00,466.64,467.9121,42,465.8072,467.9221,53.43,1.528,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-08-21,10:55:00,11:15:00,464.8975,466.172,43,464.4285,466.182,54.8,2.717,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-08-22,11:10:00,11:10:00,469.13,469.0329,42,469.0429,469.5108,-4.08,-1.115,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-08-23,10:35:00,12:00:00,464.01,463.2086,43,463.2186,466.9487,-34.46,-1.013,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-08-26,12:15:00,12:15:00,468.9,469.0368,42,468.5368,469.0468,5.75,0.377,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-08-28,10:35:00,10:50:00,473.47,474.803,42,472.9714,474.813,55.99,2.674,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-08-30,10:40:00,11:05:00,482.49,482.2673,41,482.2773,483.4542,-9.13,-1.047,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-09-03,14:05:00,14:45:00,484.11,483.8216,41,483.8316,484.8155,-11.83,-1.036,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-09-04,11:30:00,12:05:00,483.01,482.2965,41,482.3065,484.1458,-29.25,-1.014,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-09-05,10:50:00,10:50:00,476.47,475.7808,41,475.7908,477.665,-28.26,-1.015,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-09-06,10:35:00,10:50:00,476.45,475.249,41,475.259,478.5046,-49.24,-1.008,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-09-10,12:00:00,12:00:00,484.245,483.7777,41,483.7877,484.9518,-19.16,-1.022,stop,vwap_stretch_1.5sig
MA,vwap_revert,2024-09-11,10:35:00,11:40:00,478.455,481.1218,41,477.1386,481.1318,109.34,2.026,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-09-16,10:35:00,11:45:00,494.11,495.581,40,493.197,495.591,58.84,1.611,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-09-17,12:50:00,13:30:00,499.505,500.4726,40,499.0282,500.4826,38.7,2.029,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-09-18,10:35:00,12:25:00,496.19,499.3975,40,495.0658,499.4075,128.3,2.853,target,vwap_stretch_1.5sig
MA,vwap_revert,2024-09-19,10:35:00,10:35:00,495.115,493.82,40,493.83,497.9036,-51.8,-1.008,stop,vwap_stretch_1.5sig
