symbol,strategy,date,entry_time,exit_time,entry,exit,shares,stop,target,pnl,r_multiple,exit_reason,signal_reason
MSFT,orb,2025-11-28,09:50:00,15:55:00,490.31,492.04,40,486.65,497.63,69.2,0.473,eod_flat,orb_break_489.26
MSFT,orb,2025-12-01,11:05:00,15:50:00,488.99,487.54,40,484.6475,497.675,-58.0,-0.334,eod_flat,orb_break_488.76
MSFT,orb,2025-12-02,10:05:00,15:50:00,489.529,489.89,40,486.32,495.947,14.44,0.112,eod_flat,orb_break_489.06
MSFT,orb,2025-12-03,10:35:00,15:50:00,483.515,480.74,41,475.41,499.725,-113.77,-0.342,eod_flat,orb_break_479.96
MSFT,orb,2025-12-08,10:05:00,15:50:00,490.53,490.04,40,484.34,502.91,-19.6,-0.079,eod_flat,orb_break_489.81
MSFT,orb,2025-12-09,09:55:00,15:50:00,490.6441,491.57,40,488.5001,494.9321,37.04,0.432,eod_flat,orb_break_490.30
MSFT,orb,2025-12-11,10:10:00,15:50:00,481.36,483.42,41,475.86,492.36,84.46,0.375,eod_flat,orb_break_481.17
MSFT,orb,2025-12-16,10:00:00,15:50:00,474.85,476.24,42,470.88,482.79,58.38,0.35,eod_flat,orb_break_473.92
MSFT,orb,2025-12-18,09:50:00,15:50:00,481.94,485.46,41,477.89,490.04,144.32,0.869,eod_flat,orb_break_480.95
MSFT,orb,2025-12-24,10:05:00,15:50:00,486.96,487.512,41,484.83,491.22,22.63,0.259,eod_flat,orb_break_486.64
MSFT,orb,2025-12-29,09:50:00,15:50:00,487.97,487.09,40,484.18,495.55,-35.2,-0.232,eod_flat,orb_break_487.80
MSFT,orb,2025-12-30,09:50:00,15:50:00,488.56,488.54,40,485.5,494.68,-0.8,-0.007,eod_flat,orb_break_487.99
MSFT,orb,2026-01-07,10:40:00,15:50:00,486.45,483.91,41,477.95,503.45,-104.14,-0.299,eod_flat,orb_break_485.12
MSFT,orb,2026-01-20,10:45:00,15:50:00,454.72,455.21,43,449.28,465.6,21.07,0.09,eod_flat,orb_break_454.60
MSFT,orb,2026-01-23,09:50:00,10:35:00,455.59,465.7,43,450.53,465.71,434.73,1.998,target,orb_break_455.20
MSFT,orb,2026-01-26,09:50:00,15:50:00,467.66,472.6,42,462.0,478.98,207.48,0.873,eod_flat,orb_break_467.68
MSFT,orb,2026-01-27,10:05:00,15:50:00,478.06,481.33,41,473.16,487.86,134.07,0.667,eod_flat,orb_break_477.99
MSFT,orb,2026-02-04,10:25:00,15:50:00,416.075,415.06,48,410.1,428.025,-48.72,-0.17,eod_flat,orb_break_415.35
MSFT,orb,2026-02-10,10:00:00,15:05:00,421.29,414.7,47,414.71,434.45,-309.73,-1.002,stop,orb_break_419.90
MSFT,orb,2026-02-13,09:50:00,10:40:00,404.6975,400.0,49,400.01,414.0725,-230.18,-1.002,stop,orb_break_404.59
MSFT,orb,2026-02-17,11:20:00,12:20:00,400.26,396.21,49,396.22,408.34,-198.45,-1.002,stop,orb_break_400.06
MSFT,orb,2026-02-18,10:05:00,15:50:00,400.3829,400.1,49,396.32,408.5087,-13.86,-0.07,eod_flat,orb_break_399.44
MSFT,orb,2026-02-19,09:55:00,12:45:00,401.81,397.87,49,397.88,409.67,-193.06,-1.003,stop,orb_break_400.89
MSFT,orb,2026-02-20,10:55:00,15:50:00,399.25,397.33,50,395.16,407.43,-96.0,-0.469,eod_flat,orb_break_398.60
MSFT,orb,2026-02-25,09:50:00,15:50:00,394.89,400.28,50,390.16,404.35,269.5,1.14,eod_flat,orb_break_393.89
MSFT,orb,2026-02-27,09:55:00,15:50:00,394.33,392.79,50,389.88,403.23,-77.0,-0.346,eod_flat,orb_break_394.29
MSFT,orb,2026-03-02,10:00:00,15:50:00,398.085,397.33,50,390.63,412.995,-37.75,-0.101,eod_flat,orb_break_396.82
MSFT,orb,2026-03-03,11:20:00,15:50:00,399.41,403.55,50,392.74,412.75,207.0,0.621,eod_flat,orb_break_399.18
MSFT,orb,2026-03-04,10:00:00,15:50:00,405.73,406.88,49,400.31,416.57,56.35,0.212,eod_flat,orb_break_405.68
MSFT,orb,2026-03-05,09:55:00,15:50:00,410.8,410.59,48,404.4,423.6,-10.08,-0.033,eod_flat,orb_break_409.39
MSFT,orb,2026-03-09,11:25:00,15:50:00,408.705,408.9,48,403.62,418.875,9.36,0.038,eod_flat,orb_break_408.50
MSFT,orb,2026-03-17,09:50:00,10:15:00,403.77,399.14,49,399.15,413.01,-226.87,-1.002,stop,orb_break_402.61
MSFT,orb,2026-03-18,10:00:00,10:25:00,397.96,395.1101,50,395.1201,403.6398,-142.49,-1.004,stop,orb_break_397.90
MSFT,orb,2026-03-26,09:55:00,11:30:00,373.4601,369.27,53,369.28,381.8203,-222.08,-1.002,stop,orb_break_372.65
MSFT,orb,2026-03-30,10:25:00,13:35:00,362.495,358.36,55,358.37,370.745,-227.42,-1.002,stop,orb_break_362.00
MSFT,orb,2026-03-31,09:50:00,10:50:00,367.7,364.36,54,364.37,374.36,-180.36,-1.003,stop,orb_break_367.40
MSFT,orb,2026-04-02,10:35:00,15:50:00,368.12,372.27,54,364.15,376.06,224.1,1.045,eod_flat,orb_break_367.61
MSFT,orb,2026-04-13,10:00:00,12:25:00,374.51,381.48,53,371.02,381.49,369.41,1.997,target,orb_break_373.84
MSFT,orb,2026-04-15,10:05:00,15:50:00,403.55,411.99,49,396.73,417.19,413.56,1.238,eod_flat,orb_break_403.48
MSFT,orb,2026-04-17,10:35:00,14:15:00,426.67,422.94,46,422.95,434.11,-171.58,-1.003,stop,orb_break_426.17
MSFT,orb,2026-04-21,09:50:00,15:50:00,422.38,423.9,47,417.2,432.74,71.44,0.293,eod_flat,orb_break_421.65
MSFT,orb,2026-04-22,10:05:00,15:50:00,429.8897,432.73,46,423.67,442.3291,130.65,0.457,eod_flat,orb_break_428.56
MSFT,orb,2026-04-24,09:50:00,15:50:00,421.54,424.13,47,415.8,433.02,121.73,0.451,eod_flat,orb_break_420.45
MSFT,orb,2026-04-27,10:30:00,15:50:00,424.595,425.49,47,417.0701,439.6448,42.07,0.119,eod_flat,orb_break_423.40
MSFT,orb,2026-04-28,09:50:00,15:50:00,426.065,429.44,46,421.9,434.395,155.25,0.81,eod_flat,orb_break_424.72
MSFT,orb,2026-04-29,09:55:00,12:25:00,426.65,421.77,46,421.78,436.39,-224.48,-1.002,stop,orb_break_425.33
MSFT,orb,2026-05-04,09:50:00,15:50:00,418.91,412.98,47,410.8,435.13,-278.71,-0.731,eod_flat,orb_break_417.50
MSFT,orb,2026-05-06,09:55:00,10:30:00,409.33,417.76,48,405.11,417.77,404.64,1.998,target,orb_break_408.20
MSFT,orb,2026-05-08,09:50:00,10:30:00,418.1242,414.93,47,414.94,424.4926,-150.13,-1.003,stop,orb_break_417.80
MSFT,orb,2026-05-11,11:30:00,15:50:00,411.84,412.01,48,405.5,424.52,8.16,0.027,eod_flat,orb_break_411.60
MSFT,orb,2026-05-14,10:20:00,15:50:00,405.9783,409.28,49,400.88,416.1749,161.78,0.648,eod_flat,orb_break_405.57
MSFT,orb,2026-05-15,10:30:00,15:50:00,418.48,422.96,47,412.91,429.62,210.56,0.804,eod_flat,orb_break_418.26
MSFT,orb,2026-05-18,09:50:00,15:50:00,421.37,422.8,47,415.61,432.89,67.21,0.248,eod_flat,orb_break_421.25
MSFT,orb,2026-05-20,11:00:00,15:50:00,416.14,421.17,48,411.3001,425.8198,241.44,1.039,eod_flat,orb_break_416.05
MSFT,orb,2026-05-26,10:00:00,13:35:00,417.78,413.11,47,413.12,427.1,-219.49,-1.002,stop,orb_break_417.50
MSFT,orb,2026-05-27,10:15:00,15:50:00,413.53,413.41,48,409.58,421.43,-5.76,-0.03,eod_flat,orb_break_413.27
MSFT,orb,2026-06-09,09:50:00,10:45:00,410.73,407.19,48,407.2,417.79,-169.92,-1.003,stop,orb_break_410.60
MSFT,orb,2026-06-10,09:50:00,15:50:00,404.11,398.23,49,397.47,417.39,-288.12,-0.886,eod_flat,orb_break_402.85
MSFT,orb,2026-06-15,10:00:00,15:50:00,398.4264,400.33,50,392.845,409.5892,95.18,0.341,eod_flat,orb_break_397.99
MSFT,orb,2026-06-22,10:00:00,10:25:00,379.86,374.35,52,374.36,390.86,-286.52,-1.002,stop,orb_break_379.55
MSFT,orb,2026-06-23,10:30:00,15:50:00,376.318,375.07,53,370.67,387.614,-66.14,-0.221,eod_flat,orb_break_375.90
MSFT,orb,2026-06-30,10:20:00,15:50:00,372.08,371.43,53,367.45,381.34,-34.45,-0.14,eod_flat,orb_break_371.91
MSFT,orb,2026-07-01,10:25:00,15:50:00,382.42,385.51,52,376.51,394.24,160.68,0.523,eod_flat,orb_break_381.00
MSFT,orb,2026-07-02,10:15:00,15:50:00,387.58,390.3,51,383.7,395.34,138.72,0.701,eod_flat,orb_break_387.33
MSFT,orb,2026-07-07,10:20:00,15:50:00,395.07,388.76,50,388.52,408.17,-315.5,-0.963,eod_flat,orb_break_394.59
MSFT,orb,2026-07-09,10:00:00,15:50:00,378.67,383.41,52,373.35,389.31,246.48,0.891,eod_flat,orb_break_378.50
NFLX,orb,2024-07-02,10:55:00,15:50:00,67.72,68.0,295,67.01,69.14,82.6,0.394,eod_flat,orb_break_67.58
NFLX,orb,2024-07-05,10:05:00,15:50:00,68.87,69.22,290,67.72,71.17,101.5,0.304,eod_flat,orb_break_68.67
NFLX,orb,2024-07-09,11:15:00,15:10:00,69.4,68.64,288,68.65,70.9,-218.88,-1.013,stop,orb_break_69.38
NFLX,orb,2024-07-12,09:55:00,12:10:00,65.41,64.99,305,65.0,66.23,-128.1,-1.024,stop,orb_break_65.34
NFLX,orb,2024-07-15,09:50:00,15:50:00,65.87,65.69,303,64.66,68.29,-54.54,-0.149,eod_flat,orb_break_65.41
NFLX,orb,2024-07-22,10:00:00,15:50:00,64.25,65.04,311,63.26,66.23,245.69,0.798,eod_flat,orb_break_64.16
NFLX,orb,2024-07-24,10:10:00,14:45:00,64.26,63.45,311,63.46,65.86,-251.91,-1.012,stop,orb_break_63.98
NFLX,orb,2024-07-30,10:00:00,10:55:00,63.41,62.81,315,62.82,64.59,-189.0,-1.017,stop,orb_break_63.30
NFLX,orb,2024-07-31,10:05:00,13:40:00,62.95,62.27,317,62.28,64.29,-215.56,-1.015,stop,orb_break_62.77
NFLX,orb,2024-08-01,09:50:00,12:20:00,64.05,62.92,312,62.93,66.29,-352.56,-1.009,stop,orb_break_63.85
NFLX,orb,2024-08-07,09:50:00,14:00:00,62.46,61.6,320,61.61,64.16,-275.2,-1.012,stop,orb_break_62.32
NFLX,orb,2024-08-08,10:35:00,15:50:00,62.63,63.03,319,62.02,63.85,127.6,0.656,eod_flat,orb_break_62.50
NFLX,orb,2024-08-09,09:55:00,15:50:00,63.17,63.48,316,62.3,64.91,97.96,0.356,eod_flat,orb_break_63.01
NFLX,orb,2024-08-12,10:35:00,15:50:00,63.35,63.2,315,62.76,64.53,-47.25,-0.254,eod_flat,orb_break_63.31
NFLX,orb,2024-08-13,10:35:00,15:50:00,64.17,65.05,311,63.68,65.15,273.68,1.796,eod_flat,orb_break_64.09
NFLX,orb,2024-08-14,10:05:00,15:50:00,66.14,66.06,302,64.87,68.68,-24.16,-0.063,eod_flat,orb_break_66.08
NFLX,orb,2024-08-16,10:30:00,15:50:00,67.35,67.37,296,66.54,68.97,5.92,0.025,eod_flat,orb_break_67.25
NFLX,orb,2024-08-19,09:50:00,15:50:00,68.23,68.49,293,67.29,70.11,76.18,0.277,eod_flat,orb_break_68.12
NFLX,orb,2024-08-20,09:50:00,15:50:00,70.11,69.94,285,68.81,72.71,-48.45,-0.131,eod_flat,orb_break_70.09
NFLX,orb,2024-08-21,11:15:00,15:50:00,70.01,69.72,285,69.19,71.65,-82.65,-0.354,eod_flat,orb_break_69.85
NFLX,orb,2024-08-27,10:10:00,15:50:00,69.59,69.77,287,68.69,71.39,51.66,0.2,eod_flat,orb_break_69.45
NFLX,orb,2024-08-29,09:50:00,15:50:00,69.11,69.26,289,68.61,70.11,43.35,0.3,eod_flat,orb_break_69.09
NFLX,orb,2024-08-30,10:05:00,10:55:00,70.07,69.28,285,69.29,71.63,-225.15,-1.013,stop,orb_break_70.06
NFLX,orb,2024-09-04,10:30:00,15:50:00,68.1,68.15,293,67.31,69.68,14.65,0.063,eod_flat,orb_break_68.05
NFLX,orb,2024-09-05,09:55:00,15:50:00,68.07,68.3,293,67.19,69.83,67.39,0.261,eod_flat,orb_break_68.00
NFLX,orb,2024-09-13,09:50:00,15:50:00,68.83,69.57,290,68.0,70.49,214.6,0.892,eod_flat,orb_break_68.73
NFLX,orb,2024-09-17,10:50:00,12:20:00,70.64,69.91,283,69.92,72.08,-206.59,-1.014,stop,orb_break_70.54
NFLX,orb,2024-09-19,10:25:00,15:50:00,70.54,70.72,283,69.54,72.54,50.94,0.18,eod_flat,orb_break_70.50
NFLX,orb,2024-09-23,09:50:00,15:50:00,71.14,70.61,281,69.92,73.58,-148.93,-0.434,eod_flat,orb_break_70.41
NFLX,orb,2024-09-24,10:50:00,15:50:00,71.42,72.18,280,70.6,73.06,212.8,0.927,eod_flat,orb_break_71.21
NFLX,orb,2024-09-25,10:05:00,15:50:00,72.35,72.12,276,71.62,73.81,-63.48,-0.315,eod_flat,orb_break_72.20
NFLX,orb,2024-10-03,10:05:00,15:50:00,70.76,70.59,282,70.0,72.28,-47.94,-0.224,eod_flat,orb_break_70.58
NFLX,orb,2024-10-08,10:00:00,15:50:00,71.55,72.41,279,70.35,73.95,239.94,0.717,eod_flat,orb_break_71.38
NFLX,orb,2024-10-25,09:55:00,15:50:00,76.03,75.69,263,75.35,77.39,-89.42,-0.5,eod_flat,orb_break_75.98
NFLX,orb,2024-10-29,11:05:00,15:50:00,75.58,76.09,264,74.92,76.9,134.64,0.773,eod_flat,orb_break_75.57
NFLX,orb,2024-10-31,10:20:00,15:50:00,75.72,75.87,264,75.22,76.72,39.6,0.3,eod_flat,orb_break_75.66
NFLX,orb,2024-11-01,10:15:00,15:50:00,75.81,75.72,263,74.78,77.87,-23.67,-0.087,eod_flat,orb_break_75.55
NFLX,orb,2024-11-04,10:05:00,15:50:00,75.66,75.65,264,74.97,77.04,-2.64,-0.014,eod_flat,orb_break_75.57
NFLX,orb,2024-11-05,10:40:00,15:50:00,76.43,76.43,261,75.63,78.03,-0.0,-0.0,eod_flat,orb_break_76.16
NFLX,orb,2024-11-07,09:50:00,15:50:00,78.6,79.72,254,77.99,79.82,284.48,1.836,eod_flat,orb_break_78.50
NFLX,orb,2024-11-11,10:55:00,15:50:00,80.41,80.44,248,79.53,82.17,7.44,0.034,eod_flat,orb_break_80.36
NFLX,orb,2024-11-12,09:55:00,15:50:00,81.45,81.88,245,80.38,83.59,105.35,0.402,eod_flat,orb_break_81.40
NFLX,orb,2024-11-19,10:05:00,13:50:00,84.93,86.94,235,83.92,86.95,472.35,1.99,target,orb_break_84.87
NFLX,orb,2024-11-21,10:15:00,15:50:00,88.76,89.79,225,87.72,90.84,231.75,0.99,eod_flat,orb_break_88.69
NFLX,orb,2024-11-22,10:00:00,15:50:00,90.31,89.78,221,89.3,92.33,-117.13,-0.525,eod_flat,orb_break_90.12
NFLX,orb,2024-11-26,09:50:00,15:50:00,88.34,87.26,226,86.73,91.56,-244.08,-0.671,eod_flat,orb_break_88.24
NFLX,orb,2024-11-29,10:00:00,15:45:00,88.56,88.69,225,87.67,90.34,29.25,0.146,data_end,orb_break_88.39
NFLX,orb,2024-12-02,10:05:00,15:50:00,90.14,89.72,221,88.41,93.6,-92.82,-0.243,eod_flat,orb_break_90.08
NFLX,orb,2024-12-04,10:05:00,15:50:00,90.71,91.27,220,89.81,92.51,123.2,0.622,eod_flat,orb_break_90.50
NFLX,orb,2024-12-05,11:20:00,15:50:00,92.21,91.9,216,91.11,94.41,-66.96,-0.282,eod_flat,orb_break_92.10
NFLX,orb,2024-12-06,10:15:00,15:50:00,92.19,93.27,216,91.27,94.03,233.28,1.174,eod_flat,orb_break_92.08
NFLX,orb,2024-12-11,10:10:00,15:50:00,93.59,93.62,213,92.31,96.15,6.39,0.023,eod_flat,orb_break_93.55
NFLX,orb,2024-12-20,10:30:00,15:50:00,90.49,91.04,221,89.05,93.37,121.55,0.382,eod_flat,orb_break_90.19
NFLX,orb,2024-12-24,10:25:00,11:30:00,91.89,93.3,217,91.18,93.31,305.97,1.986,target,orb_break_91.64
NFLX,orb,2025-01-02,10:15:00,12:35:00,89.81,88.19,222,88.2,93.03,-359.64,-1.006,stop,orb_break_89.80
NFLX,orb,2025-01-07,09:55:00,10:05:00,88.72,87.64,225,87.65,90.86,-243.0,-1.009,stop,orb_break_88.54
NFLX,orb,2025-01-15,10:05:00,15:50:00,84.22,84.94,237,83.04,86.58,170.64,0.61,eod_flat,orb_break_83.95
NFLX,orb,2025-01-16,10:10:00,11:15:00,86.79,85.55,230,85.56,89.25,-285.2,-1.008,stop,orb_break_86.66
NFLX,orb,2025-01-17,11:25:00,15:50:00,86.18,85.96,232,85.21,88.12,-51.04,-0.227,eod_flat,orb_break_85.98
NFLX,orb,2025-01-27,10:25:00,14:40:00,97.93,96.49,204,96.5,100.79,-293.76,-1.007,stop,orb_break_97.56
NFLX,orb,2025-01-28,10:30:00,10:40:00,97.22,96.06,205,96.07,99.52,-237.8,-1.009,stop,orb_break_97.21
NFLX,orb,2025-01-31,09:50:00,15:25:00,98.32,97.39,203,97.4,100.16,-188.79,-1.011,stop,orb_break_98.25
NFLX,orb,2025-02-03,11:20:00,15:50:00,98.19,97.97,203,96.63,101.31,-44.66,-0.141,eod_flat,orb_break_98.08
NFLX,orb,2025-02-05,09:50:00,15:50:00,99.51,100.59,200,98.67,101.19,216.0,1.286,eod_flat,orb_break_99.28
NFLX,orb,2025-02-06,09:55:00,15:50:00,101.05,101.26,197,100.26,102.63,41.37,0.266,eod_flat,orb_break_101.03
NFLX,orb,2025-02-10,10:40:00,15:50:00,102.91,102.86,194,101.94,104.85,-9.7,-0.052,eod_flat,orb_break_102.69
NFLX,orb,2025-02-12,09:50:00,15:50:00,100.74,102.4,198,99.83,102.56,328.68,1.824,eod_flat,orb_break_100.57
NFLX,orb,2025-02-13,10:20:00,15:50:00,103.88,104.47,192,102.51,106.62,113.28,0.431,eod_flat,orb_break_103.89
NFLX,orb,2025-02-14,11:00:00,15:50:00,105.0,106.3,190,104.17,106.66,247.0,1.566,eod_flat,orb_break_104.84
NFLX,orb,2025-02-19,10:45:00,15:50:00,103.67,104.08,192,102.57,105.87,78.72,0.373,eod_flat,orb_break_103.52
NFLX,orb,2025-02-26,09:50:00,15:50:00,99.05,99.22,201,97.69,101.77,34.17,0.125,eod_flat,orb_break_98.95
NFLX,orb,2025-02-28,10:15:00,15:50:00,97.14,97.67,205,95.82,99.78,108.65,0.402,eod_flat,orb_break_96.97
NFLX,orb,2025-03-05,10:05:00,15:50:00,98.19,98.91,203,96.95,100.67,146.16,0.581,eod_flat,orb_break_97.84
NFLX,orb,2025-03-07,09:55:00,10:15:00,90.34,89.09,221,89.1,92.82,-276.25,-1.008,stop,orb_break_90.29
NFLX,orb,2025-03-10,09:50:00,11:15:00,87.91,86.16,227,86.17,91.39,-397.25,-1.006,stop,orb_break_87.80
NFLX,orb,2025-03-14,09:50:00,15:50:00,91.56,91.63,218,90.1,94.48,15.26,0.048,eod_flat,orb_break_91.52
NFLX,orb,2025-03-21,09:50:00,15:50:00,95.36,95.59,209,94.08,97.92,48.07,0.18,eod_flat,orb_break_95.20
NFLX,orb,2025-03-25,10:00:00,15:50:00,98.9,99.72,202,97.71,101.28,165.64,0.689,eod_flat,orb_break_98.76
NFLX,orb,2025-03-27,09:55:00,15:50:00,97.56,97.84,205,96.73,99.22,57.4,0.337,eod_flat,orb_break_97.45
NFLX,orb,2025-04-07,09:50:00,10:10:00,83.61,86.6,239,82.11,86.61,714.61,1.993,target,orb_break_83.57
NFLX,orb,2025-04-14,10:30:00,12:10:00,94.11,92.51,212,92.52,97.29,-339.2,-1.006,stop,orb_break_93.89
NFLX,orb,2025-04-15,09:50:00,15:50:00,96.71,98.04,206,94.8,100.53,273.98,0.696,eod_flat,orb_break_96.49
NFLX,orb,2025-04-16,10:35:00,13:35:00,97.97,96.62,204,96.63,100.65,-275.4,-1.007,stop,orb_break_97.70
NFLX,orb,2025-04-17,09:55:00,15:50:00,97.26,97.2,205,95.6,100.58,-12.3,-0.036,eod_flat,orb_break_96.96
NFLX,orb,2025-04-23,09:55:00,15:50:00,104.89,104.79,190,103.2,108.27,-19.0,-0.059,eod_flat,orb_break_104.80
NFLX,orb,2025-04-25,10:05:00,15:50:00,110.42,109.98,181,109.1,113.06,-79.64,-0.333,eod_flat,orb_break_110.31
NFLX,orb,2025-04-29,10:05:00,15:50:00,110.72,112.59,180,109.55,113.06,336.6,1.598,eod_flat,orb_break_110.63
NFLX,orb,2025-05-01,10:10:00,15:50:00,112.65,113.8,177,111.18,115.59,203.55,0.782,eod_flat,orb_break_112.56
NFLX,orb,2025-05-02,09:50:00,15:50:00,114.28,115.57,175,113.33,116.18,225.75,1.358,eod_flat,orb_break_114.20
NFLX,orb,2025-05-06,10:20:00,15:50:00,114.25,114.03,175,112.64,117.47,-38.5,-0.137,eod_flat,orb_break_114.16
NFLX,orb,2025-05-07,10:15:00,15:50:00,114.84,115.72,174,113.8,116.92,153.12,0.846,eod_flat,orb_break_114.74
NFLX,orb,2025-05-12,09:50:00,10:30:00,112.76,110.88,177,110.89,116.5,-332.76,-1.005,stop,orb_break_112.62
NFLX,orb,2025-05-14,09:55:00,15:50:00,114.95,114.45,173,112.84,119.17,-86.5,-0.237,eod_flat,orb_break_114.80
NFLX,orb,2025-05-15,10:05:00,15:50:00,116.26,117.59,172,114.76,119.26,228.76,0.887,eod_flat,orb_break_115.90
NFLX,orb,2025-05-16,10:20:00,15:50:00,119.61,119.54,167,117.94,122.95,-11.69,-0.042,eod_flat,orb_break_119.59
NFLX,orb,2025-05-19,09:50:00,15:50:00,118.47,118.79,168,117.17,121.07,53.76,0.246,eod_flat,orb_break_118.44
NFLX,orb,2025-05-21,10:05:00,15:50:00,120.13,119.54,166,118.65,123.09,-97.94,-0.399,eod_flat,orb_break_119.90
NFLX,orb,2025-05-27,10:00:00,15:50:00,120.7,120.92,165,119.31,123.48,36.3,0.158,eod_flat,orb_break_120.41
NFLX,orb,2025-06-02,11:15:00,15:50:00,121.61,121.73,164,119.63,125.57,19.68,0.061,eod_flat,orb_break_121.37
NFLX,orb,2025-06-04,10:05:00,15:50:00,122.78,124.09,162,121.99,124.36,212.22,1.658,eod_flat,orb_break_122.70
NFLX,orb,2025-06-05,09:55:00,15:50:00,125.16,125.35,159,123.73,128.02,30.21,0.133,eod_flat,orb_break_124.67
NFLX,orb,2025-06-11,10:10:00,15:50:00,121.02,121.76,165,119.6,123.86,122.1,0.521,eod_flat,orb_break_120.81
NFLX,orb,2025-06-13,11:25:00,15:50:00,121.67,121.32,164,120.56,123.89,-57.4,-0.315,eod_flat,orb_break_121.40
NFLX,orb,2025-06-23,09:50:00,15:50:00,123.92,125.37,161,121.5,128.76,233.45,0.599,eod_flat,orb_break_123.82
NFLX,orb,2025-06-24,10:00:00,15:50:00,126.93,127.94,157,125.5,129.79,158.57,0.706,eod_flat,orb_break_126.90
NFLX,orb,2025-06-26,09:50:00,15:25:00,128.85,130.54,155,128.0,130.55,261.95,1.988,target,orb_break_128.81
NFLX,orb,2025-06-27,10:05:00,15:50:00,131.8,132.0,151,130.1,135.2,30.2,0.118,eod_flat,orb_break_131.30
NFLX,orb,2025-07-03,10:15:00,15:35:00,129.54,129.49,154,127.98,132.66,-7.7,-0.032,data_end,orb_break_129.47
NFLX,orb,2025-07-09,11:15:00,15:50:00,128.33,128.33,155,126.62,131.75,0.0,0.0,eod_flat,orb_break_128.05
NFLX,orb,2025-07-14,10:05:00,15:50:00,126.31,126.2,158,124.0,130.93,-17.38,-0.048,eod_flat,orb_break_126.00
NFLX,orb,2025-07-21,10:45:00,15:50:00,122.2,123.39,163,119.8,127.0,193.97,0.496,eod_flat,orb_break_121.71
NFLX,orb,2025-07-25,10:05:00,15:50:00,118.24,118.01,169,117.44,119.84,-38.87,-0.288,eod_flat,orb_break_118.06
NFLX,orb,2025-07-28,10:05:00,13:00:00,119.61,117.74,167,117.75,123.33,-312.29,-1.005,stop,orb_break_119.40
NFLX,orb,2025-07-30,09:50:00,15:50:00,117.63,118.27,170,116.61,119.67,108.8,0.627,eod_flat,orb_break_117.58
NFLX,orb,2025-08-01,10:05:00,15:50:00,117.01,115.91,170,115.29,120.45,-187.0,-0.64,eod_flat,orb_break_116.60
NFLX,orb,2025-08-06,10:00:00,15:50:00,116.22,117.6,172,115.19,118.28,237.36,1.34,eod_flat,orb_break_116.19
NFLX,orb,2025-08-08,09:50:00,10:15:00,118.8,120.31,168,118.04,120.32,253.68,1.987,target,orb_break_118.72
NFLX,orb,2025-08-11,10:25:00,15:50:00,121.61,121.84,164,120.19,124.45,37.72,0.162,eod_flat,orb_break_121.45
NFLX,orb,2025-08-18,10:20:00,15:50:00,124.87,124.69,160,123.55,127.51,-28.8,-0.136,eod_flat,orb_break_124.60
NFLX,orb,2025-08-21,10:05:00,11:10:00,121.67,120.99,164,121.0,123.01,-111.52,-1.015,stop,orb_break_121.53
NFLX,orb,2025-08-22,10:10:00,10:35:00,121.15,120.33,165,120.34,122.77,-135.3,-1.012,stop,orb_break_121.00
NFLX,orb,2025-08-25,09:55:00,15:50:00,122.33,122.02,163,119.9,127.19,-50.53,-0.128,eod_flat,orb_break_122.24
NFLX,orb,2025-08-28,11:10:00,15:50:00,122.51,123.19,163,121.63,124.27,110.84,0.773,eod_flat,orb_break_122.55
NFLX,orb,2025-09-03,10:50:00,15:50:00,122.01,122.17,163,120.34,125.35,26.08,0.096,eod_flat,orb_break_121.72
NFLX,orb,2025-09-15,10:55:00,15:50:00,119.4,120.34,167,117.32,123.56,156.98,0.452,eod_flat,orb_break_119.20
NFLX,orb,2025-09-19,11:20:00,15:50:00,121.99,122.49,163,121.07,123.83,81.5,0.543,eod_flat,orb_break_121.86
NFLX,orb,2025-09-25,10:10:00,15:50:00,120.75,120.75,165,119.15,123.95,0.0,0.0,eod_flat,orb_break_120.40
NFLX,orb,2025-10-01,10:25:00,15:50:00,117.78,116.87,169,116.51,120.32,-153.79,-0.717,eod_flat,orb_break_117.70
NFLX,orb,2025-10-07,10:45:00,15:50:00,118.93,119.34,168,117.75,121.29,68.88,0.347,eod_flat,orb_break_118.93
NFLX,orb,2025-10-09,09:50:00,15:50:00,123.06,123.22,162,121.18,126.82,25.92,0.085,eod_flat,orb_break_122.83
NFLX,orb,2025-10-10,10:00:00,13:20:00,124.44,122.85,160,122.86,127.6,-254.4,-1.006,stop,orb_break_124.41
NFLX,orb,2025-10-13,10:05:00,15:50:00,122.73,121.84,162,120.68,126.83,-144.18,-0.434,eod_flat,orb_break_122.50
NFLX,orb,2025-10-14,10:30:00,15:50:00,121.52,121.29,164,120.31,123.94,-37.72,-0.19,eod_flat,orb_break_121.50
NFLX,orb,2025-10-17,10:10:00,15:50:00,118.79,119.94,168,117.9,120.57,193.2,1.292,eod_flat,orb_break_118.74
NFLX,orb,2025-10-20,09:50:00,13:45:00,121.96,124.49,163,120.69,124.5,412.39,1.992,target,orb_break_121.90
NFLX,orb,2025-10-27,10:50:00,15:50:00,110.21,109.43,181,109.13,112.37,-141.18,-0.722,eod_flat,orb_break_110.07
NFLX,orb,2025-10-28,09:50:00,15:50:00,110.96,110.43,180,109.3,114.28,-95.4,-0.319,eod_flat,orb_break_110.50
NFLX,orb,2025-10-29,10:25:00,15:50:00,110.76,109.9,180,109.6,113.08,-154.8,-0.741,eod_flat,orb_break_110.72
